sub_id,roi,time,global_baseline_energy,global_evoked_energy,global_effect_size
id_100206,100,407,257.92670846554483,319.0308010131975,0.0002921552444561
id_100206,100,408,335.8607467802611,402.7532023444765,0.0002856497909074
id_100206,100,409,421.4463671384694,485.75492516109034,0.0003047878831792
id_100206,100,410,509.88924023634354,570.6427270497945,0.0003071480984622
id_100206,100,411,603.8065350458155,666.6257560852478,0.0003192186641985
id_100206,100,412,705.851983324978,773.0282289199417,0.0003101562707784
id_100206,100,413,812.8403351610875,880.200675459846,0.0003228414722674
id_100206,100,414,913.4309824276896,968.6292591615456,0.0003273235592146
id_100206,100,415,989.8489969049372,1010.9939608214444,0.0003143906209027
id_100206,100,416,1022.83667924323,990.149840804083,0.0003088845469021
id_100206,100,417,997.9353871039796,906.5774408354448,0.000300049409067
id_100206,100,418,911.628935776665,776.4778039970569,0.0002999212271455
id_100206,100,419,775.9433315347176,618.312826757825,0.0003248337739641
id_100206,100,420,617.6128037564167,466.43550517804215,0.0003369591995281
id_100206,100,421,468.84332258419806,343.3183590911115,0.0003796389730736
id_100206,100,422,353.85949263314103,265.66771015229574,0.0003812742834837
id_100206,100,423,280.71547093021195,224.7589606897888,0.0004164627952525
id_100206,100,424,243.2772636917584,212.57158258199945,0.0003896875153667
id_100206,100,425,229.56283523404784,215.08165417386067,0.0003937011355246
id_100206,100,426,229.48143557521857,226.93978371604305,0.000393902862755
id_100206,100,427,238.300696781931,248.59358415903932,0.0003751044188973
id_100206,100,428,256.9700546328794,285.26013160360077,0.0003722895754542
id_100206,100,429,291.6495383429503,345.17220534770706,0.0003659655220566
id_100206,100,430,352.6407592587413,438.43894465091535,0.0003232467125826
id_100206,100,431,451.06060848307413,572.9853963906924,0.0002950650348114
id_100206,100,432,592.105418767693,740.248299025267,0.0002780111991906
id_100206,100,433,766.5183100819927,909.2756458706572,0.0002561954171227
id_100206,100,434,945.3790500995336,1046.2979322211288,0.000232813804252
id_100206,100,435,1085.0610101461598,1109.9064889775543,0.0002267974144509
id_100206,100,436,1144.3317303713588,1080.853512092172,0.0002341994841424
id_100206,100,437,1105.0230596061783,967.9040738212829,0.0002182737590968
id_100206,100,438,981.8408345853854,801.5166631088453,0.0002288321847728
id_100206,100,439,812.5616761403032,627.5958019526047,0.0002232966155512
id_100206,100,440,637.0677809883571,479.9948749781177,0.0002303279872353
id_100206,100,441,486.1786148420696,380.4117532134385,0.0002467912447901
id_100206,100,442,387.09749547221475,368.5248332629181,0.0002257513283829
id_100206,100,443,374.084508830927,493.2888941271923,0.0002177392613681
id_100206,100,444,494.26197889076354,798.6292793770577,0.0002215708381117
id_100206,100,445,801.6403386035321,1320.4171187853422,0.0002317619276428
id_100206,100,446,1335.35219831297,2050.0403694611887,0.000227204146876
id_100206,100,447,2090.3554567480683,2907.8115639174707,0.0002154992526417
id_100206,100,448,2999.2374876952617,3776.690222881443,0.0002077995937777
id_100206,100,449,3939.538639601373,4501.832931301945,0.0002035218782407
id_100206,100,450,4764.8759141025275,4973.715146708788,0.0002019197095572
id_100206,100,451,5343.654773243873,5142.466464682135,0.0002043737204795
id_100206,100,452,5589.691493126027,4996.085075959079,0.0001993467690155
id_100206,100,453,5477.926718538084,4565.864135399496,0.0001943549978449
id_100206,100,454,5042.728539273352,3925.240446423166,0.0001937589041896
id_100206,100,455,4362.158533422009,3168.528416121651,0.0001894703116814
id_100206,100,456,3537.31024380721,2385.057013977149,0.0001926402538343
id_100206,100,457,2673.276750291672,1669.0602589901828,0.0002031940624764
id_100206,100,458,1864.144220282722,1070.6003629595643,0.0002049103639436
id_100206,100,459,1182.5001581099718,617.4622333529376,0.0001913459911129
id_100206,100,460,673.638613208093,331.54524390602614,0.0002095617021311
id_100206,100,461,355.81963032465774,214.03381932914533,0.0002270745306323
id_100206,100,462,224.2430501449129,236.8346972315884,0.0002158818625624
id_100206,100,463,252.13356976791732,371.1659307157761,0.0002364576675722
id_100206,100,464,391.1195932590743,571.7383323653437,0.0002458509182998
id_100206,100,465,580.6556566252508,772.8055303139338,0.0002526158964769
id_100206,100,466,765.3854838490474,934.135381795071,0.0002707600813273
id_100206,100,467,909.1042172607164,1037.3177644559194,0.0002838442057886
id_100206,100,468,998.2420203394296,1081.463132931683,0.0002856737957253
id_100206,100,469,1036.2084424931727,1084.6430773591092,0.0002814796492318
id_100206,100,470,1034.708607688686,1056.2411066601112,0.0002833919774742
id_100206,100,471,1007.1609148470023,1007.4178200392244,0.0003126222498688
id_100206,100,472,965.4665063186594,952.9481427548172,0.0002942253814095
id_100206,100,473,918.9409475336222,900.5749484349992,0.000298905634761
id_100206,100,474,873.6379322875287,848.9298788149429,0.0002988928415409
id_100206,100,475,831.5490796953452,801.3062615751212,0.0002810852818813
id_100206,100,476,790.7291363184453,753.5805030147635,0.0002925231666987
id_100206,100,477,746.8649918395306,699.644143940014,0.0002661020871675
id_100206,100,478,694.8777897554238,632.9735492045138,0.0002838314545318
id_100206,100,479,629.8325191688207,543.2636168431668,0.0002821812544373
id_100206,100,480,548.6257917885264,441.5461439758026,0.0002683385929233
id_100206,100,481,452.72186684911503,338.5436584904096,0.0002705928199762
id_100206,100,482,350.53267151642683,244.00092765870977,0.0002841825754739
id_100206,100,483,257.53505537746736,178.40370439182067,0.0003038740749131
id_100206,100,484,192.0322053450711,159.16002613958955,0.0003191510428328
id_100206,100,485,167.1656941695569,183.06954511949527,0.0003238205085359
id_100206,100,486,183.97803136804296,235.0606752637579,0.0003232533265252
id_100206,100,487,230.4194725824066,286.50087498779584,0.000324907571728
id_100206,100,488,286.39298676079744,324.1841882904739,0.0003159852132864
id_100206,100,489,331.13615349503146,335.0710758328064,0.000318616237184
id_100206,100,490,349.5597624538381,317.5948499023847,0.000300903119538
id_100206,100,491,336.2182520488302,278.4153072431152,0.00029491453429
id_100206,100,492,296.36596856341055,228.3159477113429,0.0003099851967041
id_100206,100,493,243.7236883694235,181.69226202614504,0.0003112863142898
id_100206,100,494,195.27335589499717,149.99084120531552,0.0003108275811629
id_100206,100,495,164.7585201838236,143.30046110377904,0.000286821544378
id_100206,100,496,158.20965064361374,159.38660258538815,0.0003197924938584
id_100206,100,497,174.08528713607322,193.48158234729132,0.0002947733929819
id_100206,100,498,206.5203461791768,234.77624306316193,0.0002930440340376
id_100206,100,499,247.9384906092346,278.75758271964366,0.0003007202067701
